FORD
tid attemp_tp tp 50lat 99lat
796545 718661 158.516 164.122 160.513 305.053 427.405 315.1

FORD
tid attemp_tp tp 50lat 99lat
9 59449.8 52417.5 90.038 293.781
11 59322.2 52165.5 91.16 294.358
15 59096.9 52132.9 91.787 293.319
7 58929.8 51861.8 92.851 293.777
5 58240.8 51297.3 91.808 298.581
14 57786.3 51009.1 93.584 296.264
3 57568.3 50725.1 92.119 299.505
6 57472.3 50699.8 91.745 303.076
8 57179.6 50433.6 97.456 296.438
2 57141.7 50295.5 96.056 302.129
0 56999.8 50251 99.36 297.949
12 56803.1 50227 94.538 302.265
10 56722.8 50002.8 95.038 301.308
13 56454.3 49857.6 98.16 304.063
4 56310.1 49814.7 96.791 302.049
1 56162.1 49686 93.006 446.979
921640 812878 90.038 99.36 94.0936 293.319 446.979 307.865

FORD
tid attemp_tp tp 50lat 99lat
15 116512 116505 59.41 109.414
8 115768 115761 59.75 111.634
6 115734 115727 59.688 111.456
9 115658 115651 59.774 110.268
10 115736 115729 59.635 110.778
3 115604 115597 59.797 110.528
2 115610 115603 59.765 110.048
5 115694 115688 59.715 112.871
0 115562 115555 59.8 110.901
12 115650 115643 59.695 111.392
14 115502 115495 59.752 111.871
7 115644 115637 59.776 109.977
4 115530 115523 59.655 112.924
11 115504 115497 59.818 111.598
1 115493 115486 59.928 111.095
13 115496 115489 59.783 111.161
1.8507e+06 1.85059e+06 59.41 59.928 59.7338 109.414 112.924 111.12

FORD
tid attemp_tp tp 50lat 99lat
13 109492 106345 51.836 186.531
15 109355 106269 51.605 187.548
3 109421 106360 51.646 185.806
7 109115 106146 51.976 186.238
11 109108 106105 51.752 186.302
1 108976 105965 51.949 187.266
6 108820 105822 51.827 187.278
14 108764 105725 52.039 187.482
5 108741 105729 51.989 188.545
10 108704 105647 51.934 186.429
0 108600 105712 51.983 189.19
9 108804 105809 51.834 187.791
2 108671 105634 51.961 187.931
4 108780 105835 51.971 187.841
12 108633 105606 51.956 188.751
8 108514 105581 51.934 188.304
1.7425e+06 1.69429e+06 51.605 52.039 51.887 185.806 189.19 187.452

FORD
tid attemp_tp tp 50lat 99lat
1 104635 97676 60.774 177.189
9 104619 97745.9 61.041 174.411
3 104427 97630.3 61.137 176.07
10 104266 97519.1 61.105 175.399
6 104124 97378.6 61.125 176.77
5 104206 97580.5 61.24 175.661
7 103872 96924.3 61.296 175.997
15 103765 97017.9 61.363 176.485
11 103592 96840.5 61.345 177.851
14 103574 96983.3 61.427 177.367
13 103418 96673 61.585 176.695
0 103281 96731.2 61.519 176.485
12 103055 96198.8 61.559 177.018
8 102912 96091.6 61.49 177.241
4 102954 96257.7 61.468 177.204
2 102624 96074.9 61.305 178.833
1.65932e+06 1.55132e+06 60.774 61.585 61.2987 174.411 178.833 176.667

FORD
tid attemp_tp tp 50lat 99lat
15 106540 95422.2 67.544 165.241
7 104920 93776.7 69.159 165.011
3 103645 92772.4 70.076 166.186
1 103161 92478.9 70.547 167.008
11 102427 91769.1 71.158 166.079
13 102181 91654 71.175 167.054
10 101204 90713 72.082 168.919
4 100967 90504 72.311 166.535
8 100240 89923.6 73.009 168.222
9 99502.9 89312.8 73.599 170.343
14 99218.8 89114.4 73.907 169.087
12 98836.6 88679.1 73.833 169.481
2 98280.7 88117.5 74.986 170.309
6 98135.8 88318.3 74.84 170.001
