FORD
tid attemp_tp tp 50lat 99lat
25 62246.5 62236.9 279.746 445.704
15 61940.2 61930.7 280.061 447.81
19 61827.2 61816.5 280.504 447.165
13 61811.1 61800.6 280.689 447.916
23 61751.4 61738.8 280.63 449.8
29 61750 61738.8 281.045 448.892
27 61534.7 61524.1 281.311 451.537
21 61498.4 61487.8 281.215 450.336
9 60976.1 60965.6 280.537 512.504
18 60708.3 60697 284.595 449.881
24 60523.7 60513.5 285.21 452.821
7 60442.6 60432.1 281.862 507.987
30 60404.5 60394.1 285.268 450.551
16 60284.1 60273.1 286.123 454.878
20 60013.3 60001.8 286.407 454.921
26 59541.6 59531.7 289.528 454.032
14 59538.1 59528.8 289.564 454.599
22 59234.1 59224.7 290.273 456.445
5 59264.4 59254.7 286.2 546.813
1 59185.5 59173.9 286.484 515.042
3 58972.4 58963.6 287.77 542.999
12 54877.1 54867.3 288.358 719.172
0 52399.2 52390.2 264.333 1351.34
10 51813 51803.2 274.734 1365.78
2 51252.3 51242.6 276.756 1492.8
6 51217.1 51207.2 271.951 1466.46
8 51033.7 51025 280.632 1345.47
4 50453 50442.9 276.378 1518.64
1.89267e+06 1.89234e+06 264.333 290.273 281.338 443.694 1518.64 653.235

FORD
tid attemp_tp tp 50lat 99lat
5 74136.4 74135.8 28.064 35.58
7 73158.6 73158.2 28.307 34.977
3 73003.5 73002.8 28.258 36.339
1 70998.2 70997.9 28.612 37.061
4 52740.1 52740 28.914 141.859
6 52490.5 52490.1 29.311 134.345
2 48237.4 48237.2 29.697 137.297
0 44276.4 44276.1 29.713 134.696
489041 489038 28.064 29.713 28.8595 34.977 141.859 86.5193

FORD
tid attemp_tp tp 50lat 99lat
9 65628.5 65628.2 31.638 58.625
7 64545.8 64545.5 31.898 58.377
13 63851.8 63851.2 32.148 53.962
5 63418.6 63418.1 32.107 61.202
11 62629.5 62628.7 32.317 59.545
15 62598.2 62597.5 32.502 43.55
3 62367.7 62367.3 32.328 62.539
1 61245 61244.2 32.664 57.939
14 53896.9 53896.4 33.131 103.298
12 49287 49286.4 32.699 145.492
0 47452.5 47451.7 32.293 158.736
2 47411.9 47411.7 31.812 169.727
8 47285.8 47285 32.161 159.36
4 46014.1 46013.5 32.413 177.63
10 45788.4 45788 33.112 162.852
6 45598.7 45598.5 32.822 171.836
889020 889012 31.638 33.131 32.3778 43.55 177.63 106.542

FORD
tid attemp_tp tp 50lat 99lat
21 47169.9 47169 43.426 88.161
31 47161.2 47160.3 43.422 89.125
19 46924.6 46924 43.595 88.314
27 46612.6 46611.4 43.652 89.382
23 46491.7 46490.7 43.831 88.738
29 46437.1 46436.2 43.823 89.169
25 46381.8 46380.9 43.9 88.694
17 46156.2 46155.4 43.748 91.323
7 45878.2 45877.3 43.169 108.499
1 45577.9 45577.2 43.66 102.864
3 45156 45155 43.71 107.93
22 44761.4 44760.1 44.618 90.009
11 44772.1 44770.9 44.028 104.638
13 44568.2 44567.1 44.137 103.043
30 44217.2 44216.3 45.034 89.847
9 44229.2 44227.9 44.195 107.565
28 44191.7 44190.6 45.056 89.732
5 44178.2 44177.2 44.204 108.776
15 44040.2 44039 44.589 101.448
26 43908.7 43907.9 45.225 89.927
20 43644.2 43643.3 45.434 89.496
24 43363.6 43362.7 45.667 89.566
18 41395.3 41394.1 44.951 135.999
0 36836.2 36835.2 42.485 238.217
2 36801.2 36800.1 41.771 249.203
16 36705.3 36704.1 46.29 207.636
4 36624.6 36623.6 41.396 258.904
10 35753.9 35753.1 42.239 252.338
6 35332 35331.2 42.949 261.245
8 35174.7 35173.8 43.356 251.948
14 35014.5 35013.9 45.548 235.38
12 35009.5 35008.7 44.037 243.418
1.36047e+06 1.36044e+06 41.396 46.29 43.9733 88.161 261.245 138.454

FORD
tid attemp_tp tp 50lat 99lat
32 16340.9 16340.2 126.613 189.409
43 16280.7 16279.9 127.044 191.149
52 16201.3 16200.5 127.062 194.344
56 16095.7 16094.9 127.435 193.962
36 15920.4 15919.7 127.919 196.954
55 15869.1 15868.4 128.26 198.649
53 15809.3 15808.5 128.409 199.05
59 15793.3 15792.6 128.537 199.873
47 15664 15663.2 129.154 198.951
42 15607.7 15607 129.277 200.042
58 15502.3 15501.5 129.565 201.145
51 15497.1 15496.5 129.754 202.523
49 15491.7 15491 129.646 202.934
41 15466.5 15466 129.355 205.049
63 15462.6 15461.7 129.98 202.743
39 15450.4 15449.7 129.63 204.581
35 15449.9 15449.3 129.808 203.95
25 15433.4 15432.7 126.806 423.943
44 15358.8 15358 130.151 202.333
45 15357.6 15356.9 129.949 204.953
27 15333 15332.1 128.287 355.912
40 15308.5 15307.5 129.938 204.766
21 15306.3 15305.7 127.463 422.142
62 15289.1 15288.4 130.67 202.431
37 15279.9 15279.2 130.708 206.473
57 15277.6 15276.8 130.764 206.07
61 15259.2 15258.6 130.757 206.863
60 15220.4 15219.8 131.128 204.701
38 15218.2 15217.7 130.994 205.377
33 15202 15201.5 131.342 206.873
54 15076.6 15076 132.127 208.717
31 15074.5 15073.9 131.34 231.175
48 15068.4 15067.6 132.603 208.352
29 15065.8 15065.1 131.152 275.453
34 15057.5 15056.8 132.671 210.237
46 15049.1 15048.5 132.702 209.05
50 15036.1 15035.2 132.992 206.535
17 14982.5 14981.7 129.834 419.939
19 14974.4 14973.8 130.093 429.549
15 14826.5 14825.8 131.035 462.526
23 14707.9 14707.1 132.405 464.217
7 14660.4 14659.8 126.339 650.314
11 14660.5 14659.9 127.608 608.301
13 14645.6 14644.8 130.042 550.634
5 14614.7 14613.9 126.305 662.116
1 14543.6 14542.9 129.44 632.821
9 14525.5 14524.8 128.476 636.996
3 14506.3 14505.4 127.663 674.529
30 14355.6 14354.7 132.182 377.854
24 14288.2 14287.5 127.495 606.843
0 14282.7 14281.9 121.704 775.85
6 14168.3 14167.3 121.788 812.375
28 14163.6 14162.9 132.277 464.393
14 14115.4 14114.4 126.41 663.387
18 14105.4 14104.8 129.867 615.485
20 14078.7 14078.2 130.092 611.68
22 14049.1 14048.2 130.911 622.241
16 14036.6 14036 130.382 610.692
4 14034.2 14033.4 122.204 845.641
26 13991.3 13990.5 132.753 555.792
12 13935.9 13935.2 128.054 734.9
8 13935.6 13935 125.191 808.299
2 13893.4 13892.7 125.286 841.793
10 13883 13882.3 126.546 794.254
959140 959094 121.704 132.992 129.131 189.409 845.641 392.517

FORD
tid attemp_tp tp 50lat 99lat
68 8015.33 8014.59 265.248 565.259
62 7787.9 7787.31 268.201 562.286
120 7682.6 7681.76 271.621 461.415
113 7660.36 7659.67 272.361 456.788
54 7522.86 7522.06 273.968 464.641
56 7497.86 7497.13 273.096 574.281
90 7464.65 7463.98 274.576 431.045
61 7358.18 7357.46 274.077 603.586
47 7355.57 7354.8 277.078 467.961
100 7334.16 7333.44 277.255 440.159
106 7306.74 7305.8 276.947 464.696
95 7303.61 7302.85 277.152 467.312
121 7239.55 7238.95 278.267 468.331
107 7224.81 7224.06 278.393 468.896
124 7205.77 7205.05 279.038 471.766
40 7176.79 7175.93 279.736 473.379
126 7163.53 7162.93 280.338 473.83
80 7121.5 7120.83 279.413 474.554
96 7117.16 7116.48 279.73 472.968
43 7114.31 7113.62 281.634 465.038
99 7104.45 7103.86 279.091 480.222
64 7098.56 7097.92 278.903 583.419
105 7093.67 7093.03 281.406 452.882
70 7061.02 7060.4 280.622 603.406
88 7042.35 7041.69 281.84 475.566
127 7032.19 7031.55 280.398 476.997
101 7028.01 7027.4 281.844 476.696
112 7015.15 7014.44 281.504 476.496
59 7002.81 7002.05 280.231 605.633
92 6981.44 6980.81 283.189 478.081
118 6980.61 6980.02 283.292 445.947
49 6973.08 6972.47 282.425 481.808
94 6968.04 6967.36 282.709 479.811
123 6957.12 6956.36 283.642 471.911
125 6949.74 6949.16 283.387 482.343
76 6939.2 6938.47 282.933 482.4
55 6927.21 6926.64 284.218 478.797
60 6922.84 6922.12 281.117 609.75
44 6919.27 6918.59 282.624 477.631
53 6918.57 6917.87 282.64 479.367
110 6913.51 6912.87 285.173 478.945
78 6909.52 6908.83 282.789 478.505
103 6898.79 6898.07 285.467 470.501
42 6897.88 6897.16 285.836 475.177
69 6893.47 6892.9 280.824 608.749
91 6893.01 6892.41 284.528 481.43
111 6890.61 6890.01 283.978 482.818
67 6887.82 6887.15 282.017 604.31
104 6884.32 6883.67 286.258 468.071
119 6883.06 6882.45 284.367 480.364
85 6880.43 6879.86 284.303 485.722
58 6873.43 6872.79 284.519 606.704
77 6870.44 6869.7 285.109 481.535
45 6870.03 6869.37 286.278 477.699
38 6866.58 6865.99 286.622 472.963
116 6864.83 6864.1 286.563 475.807
93 6860.47 6859.79 286.397 476.752
89 6852.88 6852.18 285.447 486.27
46 6851.72 6851.11 287.098 473.162
52 6850.46 6849.95 286.192 480.809
15 6847.37 6846.73 278.355 842.137
87 6846.62 6846.07 284.276 486.164
102 6844.79 6844.26 286.051 473.86
115 6842.47 6841.89 286.713 479.137
75 6831.79 6831.14 286.569 462.161
82 6826.73 6826.06 286.81 474.143
57 6826.03 6825.48 284.682 571.816
63 6824.64 6823.86 285.644 600.805
51 6823.44 6822.71 287.515 477.875
79 6822.76 6822.12 285.089 486.73
65 6817.28 6816.74 285.31 604.484
66 6815.93 6815.2 285.661 611.068
97 6810.62 6810.05 286.973 482.65
86 6809.65 6808.91 288.112 473.677
36 6802.21 6801.62 279.302 799.76
83 6799.29 6798.63 286.648 485.803
114 6797.56 6796.91 288.356 484.96
84 6796.68 6795.96 287.501 477.674
39 6790.68 6790.13 288.308 481.794
50 6787.03 6786.33 288.641 479.849
41 6784.43 6783.91 288.518 482.269
98 6783.59 6782.93 287.542 482.612
117 6777.39 6776.73 288.585 484.467
71 6775.52 6774.83 285.813 566.265
33 6774.16 6773.5 284.491 683.698
48 6771.22 6770.59 289.652 487.917
108 6771.2 6770.58 290.213 483.91
73 6770.38 6769.74 288.49 466.943
122 6768.82 6768.13 288.417 479.56
72 6767.39 6766.75 289.268 480.001
109 6760.68 6759.99 289.418 471.893
81 6756.99 6756.47 289.398 487.517
29 6749.29 6748.57 285.967 752.108
37 6744.86 6744.21 287.35 604.426
1 6738.19 6737.44 280.61 863.086
11 6731.74 6731.15 283.401 902.32
9 6730.42 6729.72 281.62 943.343
3 6730.36 6729.76 281.694 914.665
74 6729.9 6729.24 292.26 483.471
35 6720.42 6719.77 287.684 708.332
19 6718.53 6717.9 286.146 890.834
23 6704.85 6704.21 288.01 892.316
31 6702.73 6702.14 290.954 652.178
7 6702.05 6701.34 283.743 970.976
21 6696.83 6696.14 288.868 904.941
17 6696.54 6695.91 288.88 873.302
27 6694.2 6693.39 287.946 917.843
25 6692.69 6691.86 288.623 912.382
13 6692.46 6691.84 286.379 913.209
5 6665.52 6664.87 286.144 968.525
34 6653.15 6652.54 283.247 844.023
2 6648.79 6648.18 267.677 1301.29
0 6645.37 6644.72 269.432 1263.31
32 6632.06 6631.41 283.058 900.195
30 6619.28 6618.52 283.122 995.926
12 6615.54 6614.9 271.966 1288.93
8 6573.32 6572.69 277.048 1362.01
20 6560.88 6560.24 283.387 1254.03
4 6559.27 6558.55 277.937 1362.64
10 6558.17 6557.49 279.351 1347.84
28 6554.88 6554.09 288.372 1160.21
14 6551.34 6550.72 283.412 1302.55
6 6547.11 6546.41 278.668 1385.02
26 6546.37 6545.81 287.735 1262.13
24 6540.72 6540.09 289.37 1224.74
18 6534.88 6534.35 288.165 1246.77
22 6534.06 6533.4 288.033 1263.58
16 6531.46 6530.84 288.798 1246.26
882035 881951 265.248 292.26 283.26 431.045 1385.02 652.711

FORD
tid attemp_tp tp 50lat 99lat
3 326763 326757 80.39 130.752
1 293680 293673 82.607 137.143
0 143136 143131 85.527 602.512
2 139098 139094 90.325 592.15
902676 902654 80.39 90.325 84.7122 130.752 602.512 365.639

FORD
tid attemp_tp tp 50lat 99lat
5 277806 277792 96.719 161.028
7 256650 256640 99.792 162.6
3 231343 231332 102.237 174.528
1 230824 230814 102.128 173.163
6 209458 209448 107.794 171.228
4 132295 132289 105.778 721.238
0 126943 126937 101.28 695.61
2 123427 123421 104.64 705.972
1.58875e+06 1.58867e+06 96.719 107.794 102.546 161.028 721.238 370.671

FORD
tid attemp_tp tp 50lat 99lat
10 156257 156243 139.056 221.365
15 155668 155653 138.715 227.432
11 152320 152308 139.912 228.196
13 149565 149551 140.86 229.852
9 146136 146124 142.367 230.023
5 140353 140340 143.107 264.887
7 140022 140011 143.824 252.759
3 139173 139161 142.8 266.102
12 137468 137457 146.357 232.296
14 134596 134584 147.587 234.052
1 129840 129828 148.069 260.738
8 112800 112790 148.597 539.236
0 100215 100204 127.595 889.88
6 91457.9 91448.7 146.98 984.74
2 90787.2 90777.4 133.419 932.072
4 88084.9 88076.6 140.631 997.549
2.06474e+06 2.06456e+06 127.595 148.597 141.867 221.365 997.549 436.949

FORD
tid attemp_tp tp 50lat 99lat
19 68264.6 68252.6 268.128 452.656
31 67570.6 67560.8 269.597 450.997
23 64854.5 64842.4 273.891 459.531
9 64507.9 64497.1 272.528 520.353
7 63219.8 63208.3 271.759 566.086
24 62558.5 62547.3 279.135 460.166
29 62517.5 62507.1 278.948 464.092
15 62270.4 62259 279.676 463.474
25 62246.8 62236.4 279.184 464.499
3 62177.3 62167.2 276.95 549.719
27 62146.8 62137.6 279.226 465.75
13 62110.6 62100.5 278.928 472.571
17 61876.6 61864.8 280.533 466.502
22 61552.9 61540.8 282.067 461.885
30 61502.8 61493.7 282.382 463.765
28 61492.9 61482.6 281.959 465.056
26 61316.4 61305.4 282.943 464.314
14 61262.5 61251.9 282.617 464.026
16 61217.2 61206 283.145 463.998
18 61212.8 61201.8 283.211 464.365
11 61108.5 61096.8 279.933 549.599
20 60979.7 60968.5 284.258 466.228
21 60380 60369.8 285.936 471.612
5 59755.7 59746.5 283.567 584.739
1 58417.5 58407.2 290.632 546.812
0 52571.7 52562.5 259.194 1395.22
8 51910.8 51898.6 262.386 1499.27
12 51059.5 51050 288.945 1197.78
6 51057.2 51046.9 264.092 1609.95
2 50933.2 50922.3 273.077 1540.69
4 50470 50460.7 269.531 1624.22
10 50350.1 50340.3 282.51 1443.01
1.91487e+06 1.91453e+06 259.194 290.632 277.84 450.997 1624.22 701.03

FORD
tid attemp_tp tp 50lat 99lat
7 74456 74455.6 28.082 34.778
3 72728.8 72728.6 28.281 37.058
5 72298.2 72297.9 28.471 36.203
1 70072.5 70072 28.797 37.639
6 52382.8 52382.5 29.271 135.719
4 51835.2 51835.1 29.115 146.079
2 49291.5 49291.3 29.067 142.054
0 44112.5 44112.3 29.412 138.542
487177 487175 28.082 29.412 28.812 34.778 146.079 88.509

FORD
tid attemp_tp tp 50lat 99lat
13 65096.2 65095.5 31.703 41.463
1 63908.4 63907.3 31.83 53.578
5 63801.6 63801.2 31.829 57.798
7 63770 63769 31.855 58.043
15 63556.9 63556.3 32.053 41.993
14 63042.5 63042.1 32.184 41.397
9 62784.2 62783.6 32.153 53.284
11 62676.4 62675.5 32.199 52.917
3 62519.1 62518.4 32.156 56.772
12 49749.4 49748.6 33.561 127.554
0 47594.8 47594.3 32.305 155.063
2 47492.9 47492.5 31.893 162.718
10 46816.1 46815.6 33.5 147.811
6 46788.3 46787.7 31.863 171.272
8 46288.9 46288.5 32.703 156.776
4 45758.9 45758.4 32.493 173.688
901644 901634 31.703 33.561 32.2675 41.397 173.688 97.0079

FORD
tid attemp_tp tp 50lat 99lat
19 46990.9 46989.9 43.046 88.198
1 46401.1 46399.8 42.834 98.763
31 45961.7 45960.7 43.492 89.028
5 45956.4 45955.4 42.65 106.293
25 45317.8 45316.5 43.93 88.381
23 45293.8 45293.1 43.877 89.269
29 45076.3 45075.7 44.062 88.338
21 44717.2 44715.9 44.227 89.19
27 44307.9 44307.1 44.522 88.698
17 44210 44208.8 44.438 89.771
22 43806.9 43805.7 44.703 89.478
11 43408.2 43407.3 44.447 98.878
9 43324.4 43323.7 44.393 104.034
3 43332.7 43331.7 44.13 107.195
28 43284.5 43283.2 44.984 90.295
13 43296.8 43295.6 44.468 101.098
15 43294.2 43293.3 44.467 99.773
26 43235.1 43234.5 45.036 90.011
24 43208.2 43207.3 45.128 89.433
20 43193.2 43192.5 45.067 90.326
30 42892.6 42891.7 45.308 90.131
7 42786.8 42785.7 44.488 108.067
18 39896.2 39894.9 45.819 122.409
0 36413.7 36412.5 42.565 232.013
16 36083.5 36082.9 46.459 196.921
2 35661 35660.1 42.415 247.64
8 34955 34954 43.467 243.953
4 34826.3 34825.8 42.583 263.79
14 34697.2 34696.4 45.389 235.576
6 34629.2 34628 42.984 263.702
10 34325.3 34324.5 43.955 238.781
12 34162.3 34161.6 45.098 237.156
1.32895e+06 1.32892e+06 42.415 46.459 44.201 88.198 263.79 136.143

FORD
tid attemp_tp tp 50lat 99lat
31 16405.1 16404.4 125.687 189.668
33 16016.1 16015.3 126.818 193.747
44 15499.4 15498.7 128.343 195.569
56 15406.2 15405.6 128.832 196.694
51 15374.9 15374.1 128.816 200.204
43 15285.1 15284.4 129.204 199.113
42 15260.3 15259.4 129.091 199.094
46 15221.1 15220.4 129.431 196.924
47 15201.1 15200.4 129.267 203.06
37 15200.4 15199.5 129.815 201.562
41 15185.9 15185.4 129.286 202.188
60 15094.8 15094 129.618 201.502
57 15088.9 15088.3 130.157 203.386
54 15036.8 15036 130.283 201.023
39 15025 15024.4 130.231 205.51
53 14992.7 14992.1 129.973 205.153
61 14970.7 14970.2 130.605 206.106
48 14949.3 14948.6 130.953 200.179
55 14934.5 14933.6 130.435 206.976
38 14920.5 14919.8 130.988 203.39
52 14889.1 14888.4 130.883 204.639
32 14873.9 14873.1 130.954 203.818
17 14870.5 14869.9 127.685 447.227
45 14819.9 14819.3 131.604 208.652
59 14814.1 14813.3 131.951 207.692
63 14777.3 14776.6 131.631 210.402
35 14751.5 14750.7 131.933 207.288
50 14742.5 14741.7 131.569 208.045
49 14711.2 14710.6 132.134 212.432
58 14703.7 14703 132.428 208.182
34 14696.6 14695.9 132.633 208.73
27 14678.3 14677.6 131.003 320.069
40 14677 14676.5 132.782 209.51
62 14665.8 14665.1 133.128 205.478
36 14658.2 14657.4 133.242 209.195
13 14636.1 14635.3 128.861 459.422
29 14617.8 14617.1 131.439 300.23
21 14591.2 14590.5 129.083 475.728
15 14555.2 14554.5 130.091 438.633
23 14491.3 14490.6 130.516 457.268
19 14462.9 14462.2 131.48 449.433
25 14444.7 14444 132.251 407.1
11 14385.1 14384.5 129.34 546.359
3 14235.9 14235.2 126.65 665.879
1 14232.6 14231.9 129.015 619.052
9 14142.3 14141.7 130.843 601.44
7 14093.6 14092.9 129.018 655.884
0 14081.6 14080.8 120.83 763.693
5 14054 14053.4 129.225 672.588
26 13972.7 13972 129.379 509.161
2 13947.3 13946.5 120.694 815.555
24 13934.7 13934 129.166 549.772
16 13907.7 13907 126.426 634.99
20 13884.2 13883.2 128.336 630.977
28 13809.7 13808.9 132.659 457.757
30 13786.5 13785.8 134.132 423.573
18 13687.7 13687 130.937 633.623
6 13679 13678.3 124.673 815.774
14 13677.5 13676.9 129.577 630.514
22 13667.3 13666.5 132.109 619.432
10 13650.8 13650.3 126.986 735.115
4 13604.3 13603.8 124.515 846.564
12 13603.5 13602.8 130.139 692.37
8 13535.5 13534.8 128.452 793.824
933771 933726 120.694 134.132 129.691 189.668 846.564 387.252

FORD
tid attemp_tp tp 50lat 99lat
101 8136.6 8135.89 270.797 501.446
43 8102.5 8101.74 270.977 496.535
37 8023.35 8022.67 272.336 501.437
47 7899.09 7898.42 273.45 506.256
118 7895.92 7895.08 274.422 499.209
97 7861.98 7861.25 273.582 506.82
69 7776.31 7775.49 272.867 628.121
85 7752.58 7751.82 274.768 515.482
64 7621.86 7621.07 275.176 632.853
65 7596.52 7595.78 275.552 627.909
93 7572.9 7572.23 278.975 503.467
96 7491.7 7491 278.665 495.093
83 7461.84 7461.2 278.95 510.979
105 7455.26 7454.41 278.802 457.346
111 7453.94 7453.1 278.612 502.452
29 7436.84 7435.97 270.382 915.252
3 7407.22 7406.47 268.36 923.705
90 7402.62 7401.85 280.263 508.788
124 7402.05 7401.38 280.427 506.822
116 7393.34 7392.67 280.497 503.675
49 7392 7391.44 279.396 503.729
9 7384.4 7383.63 268.051 948.19
117 7381.86 7381.08 280.61 505.903
63 7367.88 7367.24 279.109 637.183
73 7346.56 7345.91 282.203 514.253
87 7341.58 7340.84 281.037 520.309
62 7315.82 7315.1 279.78 644.848
42 7314.02 7313.39 284.083 503.98
113 7280.63 7279.93 283.987 461.767
127 7255.51 7254.89 282.673 501.868
72 7254.3 7253.69 282.917 508.033
107 7253.61 7253.07 281.836 505.069
120 7252.31 7251.61 283.309 499.633
41 7249.79 7249.04 283.156 505.495
27 7241.73 7241.03 274.869 881.439
99 7233.34 7232.52 284.288 510.133
61 7230.07 7229.46 282.614 644.428
119 7228.74 7228.12 282.093 510.831
80 7222.61 7221.95 285.237 514.021
35 7220.74 7220 280.728 667.535
54 7220.95 7220.33 284.636 511.872
11 7217.97 7217.3 270.895 952.226
74 7215.92 7215.34 284.135 512.913
89 7212.25 7211.74 284.546 517.847
100 7206.42 7205.76 283.672 509.776
81 7201.13 7200.55 285.518 521.317
104 7191.7 7191.05 285.273 510.434
126 7186.36 7185.6 283.869 469.939
114 7186.13 7185.48 286.223 509.196
53 7182.36 7181.76 284.324 508.12
56 7178.12 7177.47 282.389 623.448
55 7170.36 7169.69 285.297 513.843
92 7161.56 7160.84 285.68 516.228
103 7149.14 7148.43 284.74 474.207
94 7147.58 7146.9 286.333 502.113
125 7146.35 7145.56 285.064 507.705
95 7144.51 7143.81 286.33 518.933
76 7142.49 7141.9 286.966 504.942
84 7140 7139.38 286.393 514.85
78 7137.1 7136.43 287.225 510.976
110 7132.18 7131.38 287.279 508.022
86 7129.38 7128.75 285.168 515.357
75 7126.21 7125.66 286.218 523.774
98 7126.07 7125.5 284.96 474.465
123 7125.21 7124.42 285.669 512.616
45 7116.89 7116.08 285.768 517.507
58 7103.26 7102.64 283.886 602.397
108 7101.02 7100.3 285.788 509.473
106 7097.53 7096.88 288.397 508.052
70 7089.26 7088.65 284.158 642.654
68 7083.97 7083.33 286.532 639.542
109 7076.01 7075.43 287.45 513.684
77 7075.62 7074.92 286.608 516.738
44 7073.38 7072.83 287.373 509.279
102 7073.63 7072.92 287.594 472.735
51 7070.24 7069.59 288.586 513.565
115 7069.51 7068.86 288.693 514.467
50 7068.13 7067.42 287.962 503.53
66 7063.48 7062.78 287.328 605.023
122 7053.53 7052.87 289.192 506.537
57 7048.87 7048.21 287.078 632.651
121 7039.62 7038.88 289.937 508.807
59 7036.77 7036.1 286.917 643.603
112 7036.15 7035.41 289.14 476.221
88 7036.5 7035.79 290.818 513.729
71 7032.99 7032.36 289.247 637.02
91 7032.55 7031.89 289.709 515.365
1 7028.89 7028.32 278.625 897.549
60 7026.9 7026.24 289.166 635.69
48 7024.18 7023.59 291.149 512.52
46 7023.43 7022.8 291.901 508.596
7 7023.27 7022.59 275.372 993.268
19 7021.13 7020.5 278.866 969.072
67 7020.47 7019.95 289.46 593.246
52 7014.24 7013.47 291.466 510.687
82 7014.09 7013.49 291.933 471.525
79 7013.32 7012.64 291.015 516.609
15 7011.2 7010.51 277.921 995.714
23 7000.99 7000.36 283.446 923.354
31 7001.07 7000.34 285.67 859.192
33 6995.48 6994.75 287.229 769.767
17 6991.44 6990.75 281.772 984.968
5 6987.91 6987.24 280.354 993.84
21 6987.15 6986.48 285.931 950.662
25 6985.65 6985.02 284.697 937.42
13 6975.23 6974.44 281.306 992.307
22 6965.55 6964.86 259.893 1279.38
39 6963.79 6963.04 290.236 688.235
40 6895.84 6895.19 288.795 701.895
24 6886.79 6886.2 272.462 1255.52
14 6880.44 6879.66 269.531 1365.8
38 6880.33 6879.63 286.265 821.511
28 6856.72 6856.08 278.616 1238.58
6 6845.39 6844.6 271.169 1403.71
0 6833.24 6832.54 277.209 1319.37
30 6820.47 6819.8 283.622 1185.06
8 6819.7 6818.99 277.26 1383.53
2 6813.22 6812.64 279.865 1355.58
4 6797.6 6796.88 279.176 1402.43
34 6796.55 6795.88 291.4 1006.52
36 6793.66 6793.07 291.892 905.087
20 6786.98 6786.21 286.746 1306.13
10 6785.07 6784.48 281.332 1406.14
18 6784.24 6783.58 285.727 1351.09
12 6779.96 6779.37 282.635 1409.24
32 6779.11 6778.43 292.456 1068.69
26 6778.77 6778.08 289.466 1260.36
16 6762.76 6762.11 286.901 1387.73
917021 916933 259.893 292.456 282.787 457.346 1409.24 699.2

FORD
tid attemp_tp tp 50lat 99lat
3 89808.4 89805.9 85.07 142.836
2 63694 63692.2 95.187 629.391
1 480001 479985 92.479 153.16
0 124489 124484 100.713 640.242
757992 757967 85.07 100.713 93.3622 142.836 640.242 391.407

FORD
tid attemp_tp tp 50lat 99lat
5 74738.4 74734.6 102.301 173.792
7 73117.8 73114.5 105.813 174.239
6 71097.6 71094.1 108.714 175.376
4 54988.6 54986.2 114.534 716.896
3 661517 661475 104.885 181.823
1 431129 431108 111.21 190.406
2 165606 165595 108.938 750.396
0 121807 121799 116.217 750.634
1.654e+06 1.65391e+06 102.301 116.217 109.076 173.792 750.634 389.195

FORD
tid attemp_tp tp 50lat 99lat
13 60199.2 60192.6 132.536 213.347
9 59985 59979.7 132.927 213.057
15 58989 58984.3 135.485 217.374
14 58690.2 58684.4 136.815 215.225
11 58564.7 58558.9 136.498 219.062
8 56238.1 56232.5 143.606 224.407
12 55422.3 55417.2 145.866 226.049
10 55041.9 55036.8 146.964 228.701
5 341074 341038 137.633 220.7
3 311288 311257 139.114 247.989
7 297345 297316 140.916 225.909
1 268619 268594 143.439 244.538
2 138386 138368 132.932 918.692
0 137901 137886 131.246 931.016
6 136433 136420 153.101 739.876
4 136170 136154 139.205 880.729
2.23035e+06 2.23012e+06 131.246 153.101 139.268 213.057 931.016 385.417

FORD
tid attemp_tp tp 50lat 99lat
19 36790.3 36784.4 218.547 417.689
22 36705 36698.8 217.81 410.592
25 36338.7 36332.9 223.31 420.929
31 36333.6 36328 224.782 416.331
27 36094 36088.5 225.453 423.415
29 36021.6 36016 227.549 423.144
23 35664.9 35659 220.862 421.409
21 35338.3 35333.1 225.277 426.429
18 35136.3 35130.8 228.014 432.291
17 35131.1 35125.3 228.679 424.085
16 34971.4 34965.7 230.135 433.304
28 34972.4 34966.7 230.558 430.405
24 34868.2 34862.8 225.844 427.73
26 34844.1 34838.3 225.862 419.474
20 34564.8 34559.4 231.453 432.985
30 34544.4 34539.4 231.678 431.751
1 173640 173609 224.599 504.391
5 172656 172625 231.888 500.831
3 160331 160301 220.434 524.241
15 156778 156746 231.477 430.082
13 155019 154990 234.731 446.993
9 154275 154248 236.178 444.537
7 150784 150759 230.651 455.112
11 141942 141913 233.066 450.337
0 114608 114587 173.431 1377.02
2 109247 109222 156.133 1516.79
4 90671.6 90655 175.367 1495.51
14 85445.3 85428.1 258.52 1144.75
6 84329.4 84313.1 241.179 1399.43
8 83632 83617.5 255.855 1169.36
12 80848.2 80831.4 259.967 1257.46
10 80506 80491 261.099 1236.37
2.56303e+06 2.56256e+06 156.133 261.099 226.262 410.592 1516.79 660.787

FORD
tid attemp_tp tp 50lat 99lat
5 35532.3 35532.1 27.57 35.512
7 35339.4 35339.2 27.785 34.753
4 29097.4 29097.3 29.107 139.26
6 29005.3 29005 29.75 135.938
3 109182 109182 28.303 37.258
1 102814 102813 28.846 38.18
0 56446.1 56445.9 28.999 131.176
2 55341.3 55341.1 29.496 136.164
452758 452756 27.57 29.75 28.732 34.753 139.26 86.0301

FORD
tid attemp_tp tp 50lat 99lat
11 32013.6 32013.3 30.448 49.776
9 31888.2 31887.9 30.45 58.562
